instance,instance_idx,seed,episode,reward,served,makespan,co2_kg,actor_loss,critic_loss,entropy,entropy_coef,grad_norm
R103,19,19,87,-4298.566256069285,98,210.0,253.71083737952335,11.258548736572266,103.74689483642578,0.3970828354358673,0.0606532663316582,7.20078674892312
R103,19,19,88,-4297.803056582176,98,210.9920526129156,274.5353710547837,11.1799955368042,104.82156372070312,0.3973611295223236,0.0602010050251256,7.010751369548417
R103,19,19,89,-4328.182096882747,99,210.0,274.78806458849783,3.894863605499268,102.85456085205078,0.0961146354675293,0.0597487437185929,5.39433943444051
R103,19,19,90,-4383.345425137582,98,210.0,280.8969500917215,11.41282844543457,103.05684661865234,0.4040037095546722,0.0592964824120603,7.919914168461108
R103,19,19,91,-408.0210248906752,100,210.18110770276277,324.25353244998,34.26226043701172,1630.1263427734375,0.7826693654060364,0.0588442211055276,43.336167775889
R103,19,19,92,-4349.612296612059,99,210.0,275.7415310747059,3.6177499294281006,103.21609497070312,0.0949229001998901,0.0583919597989949,5.951010981989839
R103,19,19,93,-4173.02081529797,92,210.0,260.68054353197937,4.137444972991943,129.68052673339844,0.1033066064119339,0.0579396984924623,5.749043592440676
R103,19,19,94,-4249.153228144979,98,210.0,258.1021520966527,10.838420867919922,103.634521484375,0.3991960883140564,0.0574874371859296,6.191560588080289
R103,19,19,95,-533.9284859807065,100,210.18110770276277,335.7775944215972,32.17594909667969,1360.9305419921875,0.7956953644752502,0.0570351758793969,46.40345372467576
R103,19,19,96,-4342.510818112283,98,210.0,285.6738787415227,10.922019004821776,102.5820541381836,0.4066644012928009,0.0565829145728643,8.012437212574538
R103,19,19,97,-4091.704158091216,92,210.0,249.1361053941443,3.535245895385742,126.1747817993164,0.0856383293867111,0.0561306532663316,5.410175111372808
R103,19,19,98,-4386.311199972278,99,210.0,262.8741333148516,3.4770963191986084,105.40283966064452,0.0914765819907188,0.055678391959799,5.896880291651872
R103,19,19,99,-4376.535789469563,99,210.0,285.69052631304174,3.290555715560913,105.47547149658205,0.0820648595690727,0.0552261306532663,5.697709530186745
R103,19,19,100,-4368.67059173796,98,210.0,263.1137278253061,9.540105819702148,102.00006866455078,0.3428970277309418,0.0547738693467336,5.3184131699446064
R103,19,19,101,-4509.387971320805,98,210.0,276.9253142138695,8.807591438293457,104.2421646118164,0.3069395124912262,0.054321608040201,10.229533906910753
R103,19,19,102,-4404.446163925863,97,210.0,280.2974426172422,13.554084777832031,104.12286376953124,0.4908004105091095,0.0538693467336683,12.342786379515427
R103,19,19,103,-670.9595163542471,100,220.44907248094148,331.34618140650275,30.730335235595703,1256.4954833984375,0.7951986789703369,0.0534170854271356,43.30098968854883
R103,19,19,104,-677.8636118371957,100,220.44907248094148,323.86411269104883,31.728302001953125,1289.67578125,0.7802988290786743,0.052964824120603,61.75776852069908
R103,19,19,105,-4381.415791904563,99,210.0,280.9438612697091,3.7163825035095215,108.24703216552734,0.0996909216046333,0.0525125628140703,6.794928050442724
R103,19,19,106,-4460.860676997119,98,213.29630635764627,273.90711799807946,8.808385848999023,105.43191528320312,0.3486416041851043,0.0520603015075376,6.827597311828681
R103,19,19,107,-4457.915793121426,99,210.0,273.277195414284,3.793105363845825,112.02249908447266,0.0992551743984222,0.051608040201005,7.448487444438698
R103,19,19,108,-4507.211983234452,99,210.0,274.1413221563006,3.540761709213257,112.55573272705078,0.0902063101530075,0.0511557788944723,6.047170863441859
R103,19,19,109,-838.8539887934362,100,210.18110770276277,341.2810953126617,31.36330986022949,1142.3902587890625,0.7673107981681824,0.0507035175879397,46.999703913628544
R103,19,19,110,-4468.693869280245,99,210.0,269.79591285349653,3.737226247787476,104.37997436523438,0.0981570184230804,0.050251256281407,6.189179163726247
R103,19,19,111,-539.3385992044252,100,210.18110770276277,329.64527441674954,33.6290283203125,1423.506591796875,0.7862670421600342,0.0497989949748743,49.25472891319675
R103,19,19,112,-4584.588793687213,99,210.0,285.72586245814176,3.518137216567993,104.96912384033205,0.0871636494994163,0.0493467336683417,7.433137271274056
R103,19,19,113,-4561.824633828256,99,220.24166091947188,283.88308921883737,3.980813026428223,101.60179901123048,0.0958684235811233,0.048894472361809,7.604234780481182
R103,19,19,114,-752.9943047353539,100,211.99412560049487,343.9113836275209,35.29042434692383,1529.771728515625,0.8086591362953186,0.0484422110552763,52.16228339129481
R103,19,19,115,-4587.339874535252,99,213.3312055665156,271.559916356835,3.9261109828948975,103.78478240966795,0.0917596220970153,0.0479899497487437,7.553011656081585
R103,19,19,116,-4219.04562016886,92,220.26907248094147,246.0304134459072,4.007771968841553,184.9875946044922,0.0919092744588851,0.047537688442211,6.348511360672046
R103,19,19,117,-1019.757179133568,100,210.18110770276277,360.03614356621284,29.73768424987793,1163.95068359375,0.7257357239723206,0.0470854271356784,56.953849446695656
R103,19,19,118,-4523.117174930457,99,210.0,274.0781166203044,3.7100775241851807,102.70344543457033,0.086113840341568,0.0466331658291457,7.635825055603694
R103,19,19,119,-4570.667262388155,99,210.0,292.4448415921032,3.7578418254852295,100.92825317382812,0.0946008116006851,0.046180904522613,8.009198622411745
R103,19,19,120,-4421.820075909459,99,210.0,275.8800506063059,3.875025987625122,100.13296508789062,0.0947358906269073,0.0457286432160804,7.495283296713877
R103,19,19,121,-4535.563566528056,98,210.0,275.70904435203727,5.668562412261963,100.61880493164062,0.1764228492975235,0.0452763819095477,6.977140977206947
R103,19,19,122,-4567.413799365506,99,210.0,263.60919957700366,3.726529121398926,101.90609741210938,0.0916799306869506,0.044824120603015,6.973855376581634
R103,19,19,123,-888.021752016226,100,210.18110770276277,335.82138786551195,31.685585021972656,1267.25439453125,0.7579815983772278,0.0443718592964824,52.8643052127331
R103,19,19,124,-4694.605288549969,99,210.0,281.73685903331216,4.213601112365723,98.52448272705078,0.1022922247648239,0.0439195979899497,9.664361700855414
R103,19,19,125,-4570.8435522090185,99,210.0,263.2290348060118,4.253861427307129,98.30986785888672,0.0997689291834831,0.043467336683417,6.473017809662583
R103,19,19,126,-4606.533346021995,99,213.00503017800423,273.688897347997,4.262275695800781,98.47663116455078,0.0990576967597007,0.0430150753768844,8.22179469580818
R103,19,19,127,-4787.637579229857,99,210.70330581614695,295.75838615323835,4.291524887084961,98.0537338256836,0.0984425246715545,0.0425628140703517,8.270266983538313
R103,19,19,128,-4588.787777285237,99,213.192616170475,267.1918515234908,3.603103637695313,100.54499053955078,0.0792992562055587,0.042110552763819,7.62802514273026
R103,19,19,129,-4649.19416209826,99,210.0,270.1294413988393,3.8870186805725098,98.75360870361328,0.0888311862945556,0.0416582914572864,7.203822170454056
R103,19,19,130,-4582.180674566024,98,210.0,258.78711637734915,4.820789813995361,98.52918243408205,0.121748961508274,0.0412060301507537,8.228921955832112
R103,19,19,131,-4567.989124926833,98,210.0,251.9927499512223,4.402737140655518,99.87681579589844,0.1030166670680046,0.0407537688442211,9.373278650564744
R103,19,19,132,-4507.878677074193,99,210.0,261.25245138279524,3.780102491378784,103.2479476928711,0.086297869682312,0.0403015075376884,8.432540679390186
R103,19,19,133,-4560.428460462918,99,220.24166091947188,280.2856403086119,4.143946647644043,101.84358215332033,0.0901171416044235,0.0398492462311557,7.911877224053473
R103,19,19,134,-976.4147036940924,100,213.24713011773088,335.612810660107,33.018001556396484,1367.8992919921875,0.7352954149246216,0.0393969849246231,45.28628282503848
R103,19,19,135,-4675.527181455865,99,210.0,274.35145430390986,4.169796943664551,99.91053009033205,0.0963283255696296,0.0389447236180904,8.631914104129757
R103,19,19,136,-908.4924030691368,100,213.0928631277463,340.8097247364668,31.023347854614254,1413.473876953125,0.6931056976318359,0.0384924623115577,55.10202717176112
R103,19,19,137,-4638.971106633639,99,210.0,276.64740442242544,4.288035869598389,99.09870147705078,0.0956923142075538,0.0380402010050251,9.930955567265617
R103,19,19,138,-4626.279357210672,99,213.3250837879401,276.1862381404478,4.748780727386475,96.77253723144533,0.0996845513582229,0.0375879396984924,9.783811581136248
R103,19,19,139,-4264.722475807338,85,210.0,224.48165053822507,4.253469944000244,326.6884460449219,0.089466281235218,0.0371356783919597,9.932816079345942
R103,19,19,140,-964.821177567185,100,210.18110770276277,323.6584713762081,30.93372344970703,1590.390380859375,0.6855700612068176,0.0366834170854271,64.4641600401921
R103,19,19,141,-1018.1221484341308,100,213.1672210575881,342.4506939671417,29.324241638183597,1449.781005859375,0.6514279842376709,0.0362311557788944,60.82163865365373
R103,19,19,142,-978.7170358205084,100,210.18110770276277,337.20591891653964,30.50670051574707,1441.8321533203125,0.6860107183456421,0.0357788944723618,53.66181446830931
R103,19,19,143,-1069.4018919123894,100,211.0810782241145,332.63548965077456,29.07145500183105,1239.1962890625,0.6195463538169861,0.0353266331658291,70.0316578803383
R103,19,19,144,-4810.63618196691,99,210.0,268.4241213112734,3.9170637130737305,98.45553588867188,0.0966047123074531,0.0348743718592964,8.70264240344541
R103,19,19,145,-1040.7046963643206,100,212.95575045265548,332.3761469671087,27.543136596679688,1181.7525634765625,0.6752095818519592,0.0344221105527638,58.49820752128329
R103,19,19,146,-4615.21446280583,99,212.6927546022968,271.47630853722046,3.403749227523804,102.13050842285156,0.0862021669745445,0.0339698492462311,8.339061548505661
R103,19,19,147,-1140.721633185766,100,215.0385782331309,333.55017735974803,25.222946166992188,977.1052856445312,0.6655095815658569,0.0335175879396984,62.97251849765499
R103,19,19,148,-1030.8430544831554,100,210.18110770276277,346.1444520057556,23.55595588684082,936.1594848632812,0.6345215439796448,0.0330653266331658,51.752535697991405
R103,19,19,149,-4833.421339082847,99,220.26907248094147,275.6142260552318,3.519938468933105,120.1310806274414,0.0978307425975799,0.0326130653266331,8.67995163372294
R103,19,19,150,-4827.878363641236,98,210.0,283.9189090941578,3.161383390426636,117.67239379882812,0.0896371155977249,0.0321608040201005,7.35278206417489
R103,19,19,151,-4876.230530000881,99,211.87941401457127,293.4870200005876,3.1800968647003174,130.09149169921875,0.0913605764508247,0.0317085427135678,9.063774071944096
R103,19,19,152,-4564.223689730061,99,210.0,277.4824598200396,3.075548887252808,123.15373992919922,0.0801773443818092,0.0312562814070351,6.487573923854777
R103,19,19,153,-1158.6122920525395,100,210.18110770276277,340.3356471331478,22.74920654296875,797.5668334960938,0.63389652967453,0.0308040201005025,45.57176367589091
R103,19,19,154,-4820.823057495987,99,210.0,293.8820383306579,3.4020493030548096,118.98247528076172,0.0963280126452446,0.0303517587939698,7.61994466325987
R103,19,19,155,-1195.576317732579,100,210.18110770276277,331.0410891378585,23.876766204833984,799.9273681640625,0.6571732759475708,0.0298994974874371,57.77602945926732
R103,19,19,156,-1166.3810386237153,100,220.44907248094148,346.51228362354607,22.152727127075195,839.00048828125,0.5835864543914795,0.0294472361809045,58.30032780916631
R103,19,19,157,-855.0692136014762,100,220.44907248094148,354.1963258771221,26.710603713989254,984.2012939453124,0.6641555428504944,0.0289949748743718,68.24685203362863
R103,19,19,158,-4656.790685894272,98,213.3975860446012,265.8604572628469,3.2962522506713867,107.9517059326172,0.0943010151386261,0.0285427135678392,6.785220904088912
R103,19,19,159,-4783.712227668003,97,210.0,271.8081517786682,5.374643802642822,110.61714935302734,0.1811766475439071,0.0280904522613065,10.253504084375292
R103,19,19,160,-4897.383718953299,99,212.9418433672814,302.2558126355327,3.2181711196899414,121.40969848632812,0.0915630906820297,0.0276381909547738,6.867176667813555
R103,19,19,161,-4783.59094089748,99,220.26907248094147,290.3939605983192,3.1882150173187256,114.5179443359375,0.083756998181343,0.0271859296482412,7.908469631144719
R103,19,19,162,-1146.6593730309105,100,220.44907248094148,338.6019120735156,23.36733055114746,874.4052124023438,0.5732080340385437,0.0267336683417085,73.53213649593116
R103,19,19,163,-1119.147000666617,100,210.18110770276277,337.97617386935195,25.52280807495117,952.247314453125,0.6568716168403625,0.0262814070351758,57.32878295820303
R103,19,19,164,-4784.100175716518,98,210.0,273.4001171443452,4.000217914581299,99.40227508544922,0.1300886422395706,0.0258291457286432,11.110192205790565
R103,19,19,165,-1151.698804890884,100,210.18110770276277,350.3331951736416,24.239110946655277,958.3992309570312,0.6524145603179932,0.0253768844221105,59.556908840410784
R103,19,19,166,-1024.5188183428895,100,210.18110770276277,356.70238718858167,23.437501907348636,1007.8540649414062,0.6181402206420898,0.0249246231155778,51.92946124612213
R103,19,19,167,-1188.4050819965985,100,210.18110770276277,346.2889668936326,23.31106758117676,859.4110717773438,0.6482141613960266,0.0244723618090452,54.56447322462896
R103,19,19,168,-1005.716626895458,100,210.2594569354128,335.7816771418763,22.83948135375977,905.1397094726562,0.6483997702598572,0.0240201005025125,60.27904877072236
R103,19,19,169,-4789.688422154048,99,210.86441847991105,275.792281436032,3.236502170562744,115.1873016357422,0.094848521053791,0.0235678391959799,8.321180357467558
R103,19,19,170,-1070.6331943217049,100,211.23708061027912,330.7674509336883,20.940265655517575,785.755859375,0.6193007826805115,0.0231155778894472,46.11208586575352
R103,19,19,171,-4746.992224095918,99,210.8260771176488,279.32814939727746,3.0232720375061035,125.16354370117188,0.0870480984449386,0.0226633165829145,8.069493771998843
R103,19,19,172,-4782.222155998888,99,213.1974336448727,281.481437332592,2.861914873123169,134.34573364257812,0.0848463773727417,0.0222110552763819,7.410654810340148
R103,19,19,173,-1284.895109275699,100,212.73642519211597,347.51864765277344,21.690031051635746,604.713623046875,0.6286576390266418,0.0217587939698492,62.22848837650646
R103,19,19,174,-4773.864857101592,98,210.0,274.5765714010621,2.852818012237549,121.4066925048828,0.0945420414209365,0.0213065326633165,6.94760742719408
R103,19,19,175,-4854.802436598559,99,210.0,271.2016243990398,2.8939905166625977,131.95387268066406,0.091677725315094,0.0208542713567839,6.827887279990199
R103,19,19,176,-4865.090571028533,99,210.0,283.3937140190213,3.151108264923096,125.52434539794922,0.0905343294143676,0.0204020100502512,9.340244822264763
R103,19,19,177,-4830.1807420574405,99,210.0,257.4538280382937,3.298817873001098,121.96591186523438,0.1003730818629264,0.0199497487437185,7.694063687534178
R103,19,19,178,-4842.599897771336,99,213.11935105792384,289.7332651808904,3.2037124633789062,114.367919921875,0.0959322527050972,0.0194974874371859,7.745040783513103
R103,19,19,179,-4903.934260012818,99,210.0,277.28950667521195,3.365550756454468,112.30120086669922,0.0884883999824523,0.0190452261306532,9.218931655387149
R103,19,19,180,-4918.997315152246,99,210.0,255.33154343483156,3.713956594467163,108.5380859375,0.0987649857997894,0.0185929648241206,9.641594786995618
R103,19,19,181,-1214.090048137021,100,212.5576177682644,340.98357955408795,24.50116539001465,1014.5321655273438,0.6174936890602112,0.0181407035175879,68.98197369829671
